tag_Jichao,locus_tag,old_locus_tag,gene,product,
ECD_RS18245,ECD_RS18245,ECD_03491,coaD,pantetheine-phosphate adenylyltransferase,
ECD_RS18250,ECD_RS18250,ECD_03492,mutM,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,
ECD_RS18255,ECD_RS18255,ECD_03493,rpmG,50S ribosomal protein L33,
ECD_RS18260,ECD_RS18260,ECD_03494,rpmB,50S ribosomal protein L28,
ECD_RS18265,ECD_RS18265,ECD_03495,NULL,RadC family protein,
ECD_RS18270,ECD_RS18270,ECD_03496,coaBC,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,
ECD_RS18275,ECD_RS18275,ECD_03497,NULL,dUTP diphosphatase,
ECD_RS18280,ECD_RS18280,ECD_03498,slmA,nucleoid occlusion factor SlmA,
ECD_RS18285,ECD_RS18285,ECD_03499,pyrE,orotate phosphoribosyltransferase,
ECD_RS18290,ECD_RS18290,ECD_03500,NULL,ribonuclease PH,
ECD_RS18295,ECD_RS18295,ECD_03501,NULL,YicC family protein,
ECD_RS18300,ECD_RS18300,ECD_03502,dinD,DNA damage-inducible protein D,
ECD_RS18305,ECD_RS18305,ECD_03503,NULL,trimeric intracellular cation channel family protein,
ECD_RS18310,ECD_RS18310,ECD_03504,ligB,NAD-dependent DNA ligase LigB,
ECD_RS18315,ECD_RS18315,ECD_03505,NULL,guanylate kinase,
ECD_RS18320,ECD_RS18320,ECD_03506,rpoZ,DNA-directed RNA polymerase subunit omega,
ECD_RS18325,ECD_RS18325,ECD_03507,spoT,bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase,
ECD_RS18330,ECD_RS18330,ECD_03508,trmH,tRNA (guanosine(18)-2'-O)-methyltransferase TrmH,
ECD_RS18335,ECD_RS18335,ECD_03509,recG,ATP-dependent DNA helicase RecG,
ECD_RS25820,ECD_RS25820,ECD_03510,NULL,hypothetical protein,
ECD_RS18345,ECD_RS18345,ECD_03511,gltS,sodium/glutamate symporter,
ECD_RS18350,ECD_RS18350,ECD_03512,xanP,xanthine/proton symporter XanP,
ECD_RS18355,ECD_RS18355,ECD_03513,NULL,AsmA family protein,
ECD_RS18360,ECD_RS18360,ECD_03514,yicI,alpha-xylosidase,
ECD_RS18365,ECD_RS18365,ECD_03515,NULL,glycoside-pentoside-hexuronide family transporter,
ECD_RS18370,ECD_RS18370,ECD_t00063,NULL,tRNA-Sec,
ECD_RS18375,ECD_RS18375,ECD_03516,NULL,tyrosine-type recombinase/integrase,
ECD_RS18380,ECD_RS18380,ECD_03517,NULL,hypothetical protein,
ECD_RS24100,ECD_RS24100,ECD_03518,NULL,hypothetical protein,
ECD_RS18385,ECD_RS18385,ECD_03519,NULL,LacI family transcriptional regulator,
ECD_RS18390,ECD_RS18390,ECD_03520,NULL,MFS transporter,
ECD_RS18395,ECD_RS18395,ECD_03521,NULL,glycoside hydrolase family 31 protein,
ECD_RS18400,ECD_RS18400,ECD_03522,ssb,single-stranded DNA-binding protein,
ECD_RS18405,ECD_RS18405,ECD_03523,NULL,conjugal transfer domain protein,
ECD_RS18410,ECD_RS18410,ECD_03524,NULL,transposase,
ECD_RS18415,ECD_RS18415,ECD_03525,NULL,hypothetical protein,
ECD_RS24105,ECD_RS24105,ECD_03527,NULL,hypothetical protein,
ECD_RS18420,ECD_RS18420,NULL,NULL,DDE-type integrase/transposase/recombinase,
ECD_RS24110,ECD_RS24110,ECD_03530,NULL,hypothetical protein,
ECD_RS18425,ECD_RS18425,ECD_03531,NULL,autotransporter outer membrane beta-barrel domain-containing protein,
ECD_RS24960,ECD_RS24960,NULL,NULL,transposase,
ECD_RS18435,ECD_RS18435,NULL,NULL,DUF839 domain-containing protein,
ECD_RS24115,ECD_RS24115,ECD_03534,NULL,hypothetical protein,
ECD_RS18445,ECD_RS18445,ECD_03535,NULL,transposase,
ECD_RS18450,ECD_RS18450,ECD_03536,NULL,IS30-like element IS30 family transposase,
ECD_RS18455,ECD_RS18455,ECD_03537,NULL,toxin,
ECD_RS18460,ECD_RS18460,ECD_03538,NULL,hypothetical protein,
ECD_RS18465,ECD_RS18465,ECD_03539,NULL,DUF957 domain-containing protein,
ECD_RS18470,ECD_RS18470,ECD_03540,NULL,DUF4942 domain-containing protein,
ECD_RS18475,ECD_RS18475,ECD_03541,NULL,hypothetical protein,
ECD_RS18480,ECD_RS18480,ECD_03542,NULL,sugar efflux transporter SetB,
ECD_RS18485,ECD_RS18485,ECD_03543,NULL,DMT family transporter,
ECD_RS18490,ECD_RS18490,ECD_03544,nlpA,lipoprotein NlpA,
ECD_RS18500,ECD_RS18500,ECD_03545,NULL,hypothetical protein,
ECD_RS18505,ECD_RS18505,ECD_03546,nepI,purine ribonucleoside efflux pump NepI,
ECD_RS18510,ECD_RS18510,ECD_03547,NULL,DUF1198 domain-containing protein,
ECD_RS18515,ECD_RS18515,ECD_03548,NULL,NCS2 family permease,
ECD_RS18520,ECD_RS18520,ECD_03549,adeD,adenine deaminase,
ECD_RS18525,ECD_RS18525,ECD_03550,uhpT,hexose-6-phosphate:phosphate antiporter,
ECD_RS18530,ECD_RS18530,ECD_03551,uhpC,MFS transporter family glucose-6-phosphate receptor UhpC,
ECD_RS18535,ECD_RS18535,ECD_03552,uhpB,signal transduction histidine-protein kinase/phosphatase UhpB,
ECD_RS18540,ECD_RS18540,ECD_03553,uhpA,transcriptional regulator UhpA,
ECD_RS18545,ECD_RS18545,ECD_03554,ilvN,acetolactate synthase small subunit,
ECD_RS18550,ECD_RS18550,ECD_03555,ilvB,acetolactate synthase large subunit,
ECD_RS18555,ECD_RS18555,ECD_03556,ivbL,ilvB operon leader peptide IvbL,
ECD_RS18570,ECD_RS18570,NULL,tisB,type I toxin-antitoxin system toxin TisB,
ECD_RS18575,ECD_RS18575,ECD_03557,emrD,multidrug efflux MFS transporter EmrD,
ECD_RS18580,ECD_RS18580,ECD_03558,NULL,radical SAM protein,
ECD_RS18585,ECD_RS18585,ECD_03559,NULL,DUF202 domain-containing protein,
ECD_RS18590,ECD_RS18590,ECD_03560,NULL,YidH family protein,
ECD_RS18595,ECD_RS18595,ECD_03561,NULL,hypothetical protein,
ECD_RS18600,ECD_RS18600,ECD_03562,NULL,sulfatase-like hydrolase/transferase,
ECD_RS18605,ECD_RS18605,ECD_03563,NULL,solute:sodium symporter family transporter,
ECD_RS18610,ECD_RS18610,ECD_03564,NULL,AraC family transcriptional regulator,
ECD_RS18615,ECD_RS18615,ECD_03565,NULL,6-phospho-alpha-glucosidase,
ECD_RS18620,ECD_RS18620,ECD_03566,NULL,PTS sugar transporter subunit IIB,
ECD_RS18625,ECD_RS18625,NULL,NULL,GntR family transcriptional regulator,
ECD_RS18630,ECD_RS18630,ECD_03568,NULL,putative transporter,
ECD_RS18640,ECD_RS18640,ECD_03569,ibpB,heat shock chaperone IbpB,
ECD_RS18645,ECD_RS18645,ECD_03570,ibpA,heat shock chaperone IbpA,
ECD_RS18650,ECD_RS18650,NULL,NULL,YceK/YidQ family lipoprotein,
ECD_RS18655,ECD_RS18655,ECD_03572,NULL,YidR family protein,
ECD_RS18660,ECD_RS18660,ECD_03573,cbrA,colicin M resistance protein,
ECD_RS18665,ECD_RS18665,ECD_03574,NULL,MFS transporter,
ECD_RS18670,ECD_RS18670,ECD_03575,dgoD,galactonate dehydratase,
ECD_RS18675,ECD_RS18675,ECD_03576,NULL,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,
ECD_RS18680,ECD_RS18680,ECD_03577,NULL,2-dehydro-3-deoxygalactonokinase,
ECD_RS18685,ECD_RS18685,ECD_03578,NULL,D-galactonate utilization transcriptional regulator DgoR,
ECD_RS18690,ECD_RS18690,ECD_03579,NULL,hypothetical protein,
ECD_RS18695,ECD_RS18695,ECD_03580,NULL,sugar-phosphatase,
ECD_RS18700,ECD_RS18700,ECD_03581,NULL,YidB family protein,
ECD_RS18710,ECD_RS18710,ECD_03582,NULL,DNA topoisomerase (ATP-hydrolyzing) subunit B,
ECD_RS18715,ECD_RS18715,ECD_03583,recF,DNA replication/repair protein RecF,
ECD_RS18720,ECD_RS18720,ECD_03584,dnaN,DNA polymerase III subunit beta,
ECD_RS18725,ECD_RS18725,ECD_03585,dnaA,chromosomal replication initiator protein DnaA,
ECD_RS25825,ECD_RS25825,NULL,NULL,protein YsdD,
ECD_RS18730,ECD_RS18730,ECD_03586,rpmH,50S ribosomal protein L34,
ECD_RS18735,ECD_RS18735,ECD_03587,rnpA,ribonuclease P protein component,
ECD_RS18740,ECD_RS18740,ECD_03588,yidD,membrane protein insertion efficiency factor YidD,
ECD_RS18745,ECD_RS18745,ECD_03589,yidC,membrane protein insertase YidC,
ECD_RS18750,ECD_RS18750,ECD_03590,mnmE,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,
ECD_RS18755,ECD_RS18755,ECD_03591,tnaC,tryptophanase leader peptide,
ECD_RS18760,ECD_RS18760,ECD_03592,tnaA,tryptophanase,
ECD_RS18765,ECD_RS18765,ECD_03593,tnaB,low affinity tryptophan permease TnaB,
ECD_RS18770,ECD_RS18770,ECD_03594,mdtL,multidrug efflux MFS transporter MdtL,
ECD_RS18775,ECD_RS18775,ECD_03595,yidZ,HTH-type transcriptional regulator YidZ,
ECD_RS18780,ECD_RS18780,ECD_03596,NULL,hypothetical protein,
ECD_RS18785,ECD_RS18785,ECD_03597,yieF,NAD(P)H-dependent chromate oxidoreductase YieF,
ECD_RS18790,ECD_RS18790,ECD_03598,NULL,NCS2 family permease,
ECD_RS18795,ECD_RS18795,ECD_03599,yieH,6-phosphogluconate phosphatase,
ECD_RS18800,ECD_RS18800,ECD_03600,NULL,protein CbrB,
ECD_RS18805,ECD_RS18805,ECD_03601,NULL,hypothetical protein,
ECD_RS18810,ECD_RS18810,ECD_03602,NULL,glucosamine-6-phosphate deaminase,
ECD_RS18815,ECD_RS18815,ECD_03603,NULL,hypothetical protein,
ECD_RS18820,ECD_RS18820,ECD_03604,NULL,carbohydrate porin,
ECD_RS18825,ECD_RS18825,ECD_03605,NULL,glycoside hydrolase family 1 protein,
ECD_RS18830,ECD_RS18830,ECD_03606,bglF,PTS beta-glucoside transporter subunit IIABC,
ECD_RS18835,ECD_RS18835,ECD_03607,bglG,transcriptional antiterminator BglG,
ECD_RS18840,ECD_RS18840,ECD_03608,phoU,phosphate signaling complex protein PhoU,
ECD_RS18845,ECD_RS18845,ECD_03609,pstB,phosphate ABC transporter ATP-binding protein PstB,
ECD_RS18850,ECD_RS18850,ECD_03610,pstA,phosphate ABC transporter permease PstA,
ECD_RS18855,ECD_RS18855,ECD_03611,pstC,phosphate ABC transporter permease PstC,
ECD_RS18860,ECD_RS18860,ECD_03612,pstS,phosphate ABC transporter substrate-binding protein PstS,
ECD_RS18865,ECD_RS18865,ECD_03613,glmS,glutamine--fructose-6-phosphate transaminase (isomerizing),
ECD_RS18870,ECD_RS18870,ECD_03614,glmU,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,
ECD_RS18875,ECD_RS18875,ECD_03615,atpC,F0F1 ATP synthase subunit epsilon,
ECD_RS18880,ECD_RS18880,ECD_03616,atpD,F0F1 ATP synthase subunit beta,
ECD_RS18885,ECD_RS18885,ECD_03617,atpG,F0F1 ATP synthase subunit gamma,
ECD_RS18890,ECD_RS18890,ECD_03618,atpA,F0F1 ATP synthase subunit alpha,
ECD_RS18895,ECD_RS18895,ECD_03619,atpH,F0F1 ATP synthase subunit delta,
ECD_RS18900,ECD_RS18900,ECD_03620,atpF,F0F1 ATP synthase subunit B,
ECD_RS18905,ECD_RS18905,ECD_03621,atpE,F0F1 ATP synthase subunit C,
ECD_RS18910,ECD_RS18910,ECD_03622,atpB,F0F1 ATP synthase subunit A,
ECD_RS18915,ECD_RS18915,ECD_03623,atpI,F0F1 ATP synthase subunit I,
ECD_RS18920,ECD_RS18920,ECD_03624,rsmG,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,
ECD_RS18925,ECD_RS18925,ECD_03625,mnmG,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,
ECD_RS18930,ECD_RS18930,ECD_03626,mioC,FMN-binding protein MioC,
ECD_RS18935,ECD_RS18935,ECD_03627,asnC,transcriptional regulator AsnC,
ECD_RS18940,ECD_RS18940,ECD_03628,asnA,aspartate--ammonia ligase,
ECD_RS18945,ECD_RS18945,ECD_03629,viaA,ATPase RavA stimulator ViaA,
ECD_RS18950,ECD_RS18950,ECD_03630,ravA,ATPase RavA,
ECD_RS18955,ECD_RS18955,ECD_03631,NULL,low affinity potassium transporter Kup,
ECD_RS18960,ECD_RS18960,NULL,rbsD,D-ribose pyranase,
ECD_RS25390,ECD_RS25390,NULL,NULL,IS3-like element IS150 family transposase,
ECD_RS18975,ECD_RS18975,NULL,rbsD,D-ribose pyranase,
ECD_RS18980,ECD_RS18980,ECD_03635,rbsA,ribose ABC transporter ATP-binding protein RbsA,
ECD_RS18985,ECD_RS18985,ECD_03636,rbsC,ribose ABC transporter permease,
ECD_RS18990,ECD_RS18990,ECD_03637,rbsB,ribose ABC transporter substrate-binding protein RbsB,
ECD_RS18995,ECD_RS18995,ECD_03638,rbsK,ribokinase,
ECD_RS19000,ECD_RS19000,ECD_03639,rbsR,ribose operon transcriptional repressor RbsR,
ECD_RS19005,ECD_RS19005,ECD_03640,NULL,DHA2 family efflux MFS transporter permease subunit,
ECD_RS19010,ECD_RS19010,ECD_03641,NULL,FadR family transcriptional regulator,
ECD_RS19015,ECD_RS19015,ECD_r00011,NULL,16S ribosomal RNA,
ECD_RS19020,ECD_RS19020,ECD_t00064,NULL,tRNA-Glu,
ECD_RS19025,ECD_RS19025,ECD_r00012,NULL,23S ribosomal RNA,
ECD_RS19030,ECD_RS19030,ECD_r00013,rrf,5S ribosomal RNA,
ECD_RS19035,ECD_RS19035,ECD_t00065,NULL,tRNA-Asp,
ECD_RS19040,ECD_RS19040,ECD_t00066,NULL,tRNA-Trp,
ECD_RS19045,ECD_RS19045,ECD_03642,hdfR,HTH-type transcriptional regulator HdfR,
ECD_RS19050,ECD_RS19050,ECD_03643,maoP,macrodomain Ori organization protein MaoP,
ECD_RS19055,ECD_RS19055,ECD_03644,NULL,YifB family Mg chelatase-like AAA ATPase,
ECD_RS19060,ECD_RS19060,ECD_03645,ilvL,ilv operon leader peptide,
ECD_RS25830,ECD_RS25830,NULL,NULL,hypothetical protein,
ECD_RS19065,ECD_RS19065,ECD_03646,NULL,acetolactate synthase 2 catalytic subunit,
ECD_RS19070,ECD_RS19070,ECD_03647,ilvM,acetolactate synthase 2 small subunit,
ECD_RS19075,ECD_RS19075,ECD_03648,ilvE,branched-chain-amino-acid transaminase,
ECD_RS19080,ECD_RS19080,ECD_03649,ilvD,dihydroxy-acid dehydratase,
ECD_RS19085,ECD_RS19085,ECD_03650,ilvA,threonine ammonia-lyase, biosynthetic,
ECD_RS19090,ECD_RS19090,ECD_03651,ilvY,HTH-type transcriptional activator IlvY,
ECD_RS19095,ECD_RS19095,ECD_03652,ilvC,ketol-acid reductoisomerase,
ECD_RS19100,ECD_RS19100,ECD_03653,NULL,peptidylprolyl isomerase C,
ECD_RS25835,ECD_RS25835,NULL,NULL,hypothetical protein,
ECD_RS19110,ECD_RS19110,ECD_03656,rep,DNA helicase Rep,
ECD_RS19115,ECD_RS19115,ECD_03657,gppA,guanosine-5'-triphosphate,3'-diphosphate diphosphatase,
ECD_RS19120,ECD_RS19120,ECD_03658,rhlB,ATP-dependent RNA helicase RhlB,
ECD_RS19125,ECD_RS19125,ECD_03659,trxA,thioredoxin TrxA,
ECD_RS19130,ECD_RS19130,ECD_03660,rhoL,rho operon leader peptide rhoL,
ECD_RS19135,ECD_RS19135,ECD_03661,rho,transcription termination factor Rho,
ECD_RS19145,ECD_RS19145,ECD_03662,wecA,UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase,
ECD_RS19150,ECD_RS19150,ECD_03663,wzzE,ECA polysaccharide chain length modulation protein,
ECD_RS19155,ECD_RS19155,ECD_03664,NULL,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),
ECD_RS19160,ECD_RS19160,ECD_03665,wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,
ECD_RS19165,ECD_RS19165,ECD_03666,rffG,dTDP-glucose 4,6-dehydratase,
ECD_RS19170,ECD_RS19170,ECD_03667,rfbA,glucose-1-phosphate thymidylyltransferase RfbA,
ECD_RS19175,ECD_RS19175,ECD_03668,NULL,dTDP-fucosamine acetyltransferase,
ECD_RS19180,ECD_RS19180,ECD_03669,rffA,dTDP-4-amino-4,6-dideoxygalactose transaminase,
ECD_RS19185,ECD_RS19185,ECD_03670,wzxE,lipid III flippase WzxE,
ECD_RS19190,ECD_RS19190,ECD_03671,rffT,TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase,
ECD_RS19195,ECD_RS19195,ECD_03672,wzyE,O-antigen assembly polymerase,
ECD_RS19200,ECD_RS19200,ECD_03673,rffM,lipopolysaccharide N-acetylmannosaminouronosyltransferase,
ECD_RS19205,ECD_RS19205,ECD_03674,NULL,amino acid permease,
ECD_RS19210,ECD_RS19210,ECD_t00067,NULL,tRNA-Arg,
ECD_RS19215,ECD_RS19215,ECD_t00068,NULL,tRNA-His,
ECD_RS19220,ECD_RS19220,ECD_t00069,NULL,tRNA-Leu,
ECD_RS19225,ECD_RS19225,ECD_t00070,NULL,tRNA-Pro,
ECD_RS19230,ECD_RS19230,ECD_03675,NULL,anaerobic sulfatase maturase,
ECD_RS19235,ECD_RS19235,ECD_03676,NULL,arylsulfatase,
ECD_RS19240,ECD_RS19240,ECD_03677,hemY,protoheme IX biogenesis protein HemY,
ECD_RS19245,ECD_RS19245,ECD_03678,hemX,uroporphyrinogen-III C-methyltransferase,
ECD_RS19250,ECD_RS19250,ECD_03679,hemD,uroporphyrinogen-III synthase,
ECD_RS19255,ECD_RS19255,ECD_03680,hemC,hydroxymethylbilane synthase,
ECD_RS19260,ECD_RS19260,ECD_03681,cyaA,class I adenylate cyclase,
ECD_RS19265,ECD_RS19265,ECD_03682,cyaY,iron donor protein CyaY,
ECD_RS24160,ECD_RS24160,NULL,NULL,hypothetical protein,
ECD_RS19270,ECD_RS19270,ECD_03684,NULL,lipoprotein,
ECD_RS19275,ECD_RS19275,ECD_03685,dapF,diaminopimelate epimerase,
ECD_RS19280,ECD_RS19280,ECD_03686,NULL,DUF484 domain-containing protein,
ECD_RS19285,ECD_RS19285,ECD_03687,xerC,tyrosine recombinase XerC,
ECD_RS19290,ECD_RS19290,ECD_03688,yigB,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB,
ECD_RS19295,ECD_RS19295,ECD_03689,uvrD,DNA helicase II,
ECD_RS19300,ECD_RS19300,ECD_03690,NULL,S-adenosyl-l-methionine hydroxide adenosyltransferase family protein,
ECD_RS19305,ECD_RS19305,ECD_03691,NULL,phosphodiester glycosidase family protein,
ECD_RS19315,ECD_RS19315,ECD_03692,corA,magnesium/cobalt transporter CorA,
ECD_RS19320,ECD_RS19320,ECD_03693,NULL,DUF943 family protein,
ECD_RS19325,ECD_RS19325,ECD_03694,NULL,DUF3289 family protein,
ECD_RS19330,ECD_RS19330,ECD_03695,NULL,corA-like Mg2+ transporter family protein,
ECD_RS19335,ECD_RS19335,ECD_03696,NULL,DUF2628 domain-containing protein,
ECD_RS19340,ECD_RS19340,NULL,NULL,hypothetical protein,
ECD_RS19345,ECD_RS19345,ECD_03698,rarD,EamA family transporter RarD,
ECD_RS19350,ECD_RS19350,ECD_03699,NULL,thioesterase family protein,
ECD_RS19355,ECD_RS19355,ECD_03700,pldA,phospholipase A,
ECD_RS19360,ECD_RS19360,ECD_03701,recQ,ATP-dependent DNA helicase RecQ,
ECD_RS19365,ECD_RS19365,ECD_03702,rhtC,threonine export protein RhtC,
ECD_RS19370,ECD_RS19370,ECD_03703,rhtB,homoserine/homoserine lactone efflux protein,
ECD_RS19375,ECD_RS19375,ECD_03704,pldB,lysophospholipase L2,
ECD_RS19380,ECD_RS19380,ECD_03705,NULL,Cof-type HAD-IIB family hydrolase,
ECD_RS19385,ECD_RS19385,ECD_03706,bioP,biotin transporter,
ECD_RS19390,ECD_RS19390,ECD_03707,metR,HTH-type transcriptional regulator MetR,
ECD_RS19395,ECD_RS19395,ECD_03708,metE,5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase,
ECD_RS19400,ECD_RS19400,ECD_03709,NULL,LysR family transcriptional regulator,
ECD_RS19405,ECD_RS19405,ECD_03710,NULL,cytosine permease,
ECD_RS19410,ECD_RS19410,ECD_03711,NULL,glutamyl-tRNA amidotransferase,
ECD_RS19415,ECD_RS19415,ECD_03712,arcC,carbamate kinase,
ECD_RS19420,ECD_RS19420,ECD_03713,NULL,DUF1116 domain-containing protein,
ECD_RS19425,ECD_RS19425,ECD_03714,fdrA,acyl-CoA synthetase FdrA,
ECD_RS19430,ECD_RS19430,ECD_03715,NULL,DUF2877 domain-containing protein,
ECD_RS19435,ECD_RS19435,ECD_03716,NULL,cysteine hydrolase,
ECD_RS19445,ECD_RS19445,ECD_03717,NULL,dienelactone hydrolase family protein,
ECD_RS19450,ECD_RS19450,ECD_03718,NULL,uridine phosphorylase,
ECD_RS19455,ECD_RS19455,ECD_03719,NULL,C4-dicarboxylate ABC transporter permease,
ECD_RS19460,ECD_RS19460,ECD_03720,NULL,tripartite tricarboxylate transporter TctB family protein,
ECD_RS19465,ECD_RS19465,ECD_03721,NULL,tripartite tricarboxylate transporter substrate binding protein,
ECD_RS19470,ECD_RS19470,ECD_03722,NULL,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,
ECD_RS19475,ECD_RS19475,ECD_03723,NULL,2-dehydro-3-deoxygalactonokinase,
ECD_RS19480,ECD_RS19480,ECD_03724,NULL,IclR family transcriptional regulator,
ECD_RS19485,ECD_RS19485,ECD_03725,rmuC,DNA recombination protein RmuC,
ECD_RS19490,ECD_RS19490,ECD_03726,ubiE,bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE,
ECD_RS19495,ECD_RS19495,ECD_03727,ubiJ,ubiquinone biosynthesis protein UbiJ,
ECD_RS19500,ECD_RS19500,ECD_03728,ubiB,ubiquinone biosynthesis regulatory protein kinase UbiB,
ECD_RS19505,ECD_RS19505,ECD_03729,tatA,Sec-independent protein translocase subunit TatA,
ECD_RS19510,ECD_RS19510,ECD_03730,tatB,Sec-independent protein translocase subunit TatB,
ECD_RS19515,ECD_RS19515,ECD_03731,tatC,Sec-independent protein translocase subunit TatC,
ECD_RS19520,ECD_RS19520,ECD_03732,tatD,3'-5' ssDNA/RNA exonuclease TatD,
ECD_RS19525,ECD_RS19525,ECD_03733,rfaH,transcription/translation regulatory transformer protein RfaH,
ECD_RS19530,ECD_RS19530,ECD_03734,ubiD,4-hydroxy-3-polyprenylbenzoate decarboxylase,
ECD_RS19535,ECD_RS19535,ECD_03735,NULL,NAD(P)H-flavin reductase,
ECD_RS19540,ECD_RS19540,ECD_03736,fadA,acetyl-CoA C-acyltransferase FadA,
ECD_RS19545,ECD_RS19545,ECD_03737,fadB,fatty acid oxidation complex subunit alpha FadB,
ECD_RS19550,ECD_RS19550,ECD_03738,pepQ,Xaa-Pro dipeptidase,
ECD_RS19555,ECD_RS19555,ECD_03739,NULL,IMPACT family protein,
ECD_RS19560,ECD_RS19560,ECD_03740,trkH,Trk system potassium transporter TrkH,
ECD_RS19565,ECD_RS19565,ECD_03741,hemG,menaquinone-dependent protoporphyrinogen IX dehydrogenase,
ECD_RS19570,ECD_RS19570,ECD_r00014,NULL,16S ribosomal RNA,
ECD_RS19575,ECD_RS19575,ECD_t00071,NULL,tRNA-Ile,
ECD_RS19580,ECD_RS19580,ECD_t00072,NULL,tRNA-Ala,
ECD_RS19585,ECD_RS19585,ECD_r00015,NULL,23S ribosomal RNA,
ECD_RS19590,ECD_RS19590,ECD_r00016,rrf,5S ribosomal RNA,
ECD_RS19595,ECD_RS19595,ECD_03742,mobB,molybdopterin-guanine dinucleotide biosynthesis protein B,
ECD_RS19600,ECD_RS19600,ECD_03743,mobA,molybdenum cofactor guanylyltransferase MobA,
ECD_RS19605,ECD_RS19605,ECD_03744,NULL,YihD family protein,
ECD_RS19610,ECD_RS19610,ECD_03745,NULL,serine/threonine protein kinase,
ECD_RS19615,ECD_RS19615,ECD_03746,dsbA,thiol:disulfide interchange protein DsbA,
ECD_RS19620,ECD_RS19620,ECD_03747,NULL,YdgA family protein,
ECD_RS19625,ECD_RS19625,ECD_03748,NULL,acyltransferase,
ECD_RS19630,ECD_RS19630,NULL,NULL,hypothetical protein,
ECD_RS19635,ECD_RS19635,ECD_03749,polA,DNA polymerase I,
ECD_RS19640,ECD_RS19640,ECD_03750,NULL,YihA family ribosome biogenesis GTP-binding protein,
ECD_RS19645,ECD_RS19645,ECD_03751,yihI,Der GTPase-activating protein YihI,
ECD_RS19650,ECD_RS19650,ECD_03752,hemN,oxygen-independent coproporphyrinogen III oxidase,
ECD_RS19655,ECD_RS19655,NULL,yshB,YshB family small membrane protein,
ECD_RS19660,ECD_RS19660,ECD_03753,NULL,nitrogen regulation protein NR(I),
ECD_RS19665,ECD_RS19665,ECD_03754,NULL,nitrogen regulation protein NR(II),
ECD_RS19670,ECD_RS19670,ECD_03755,NULL,glutamate--ammonia ligase,
ECD_RS19680,ECD_RS19680,ECD_03756,typA,ribosome-dependent GTPase TypA,
ECD_RS19685,ECD_RS19685,ECD_03757,NULL,UTRA domain-containing protein,
ECD_RS19690,ECD_RS19690,ECD_03758,NULL,TIM barrel protein,
ECD_RS19695,ECD_RS19695,ECD_03759,NULL,MFS transporter,
ECD_RS19700,ECD_RS19700,ECD_03760,ompL,porin OmpL,
ECD_RS19705,ECD_RS19705,ECD_03761,NULL,MFS transporter,
ECD_RS19710,ECD_RS19710,ECD_03762,NULL,MFS transporter,
ECD_RS19715,ECD_RS19715,ECD_03763,yihQ,sulfoquinovosidase,
ECD_RS19720,ECD_RS19720,ECD_03764,NULL,aldose-1-epimerase,
ECD_RS19725,ECD_RS19725,ECD_03765,NULL,sulfoquinovose isomerase,
ECD_RS19730,ECD_RS19730,ECD_03766,NULL,sulfofructosephosphate aldolase,
ECD_RS19735,ECD_RS19735,ECD_03767,yihU,sulfolactaldehyde 3-reductase,
ECD_RS19740,ECD_RS19740,ECD_03768,yihV,sulfofructose kinase,
ECD_RS19745,ECD_RS19745,ECD_03769,NULL,DeoR/GlpR transcriptional regulator,
ECD_RS19750,ECD_RS19750,ECD_03770,yihX,glucose-1-phosphatase,
ECD_RS19755,ECD_RS19755,ECD_03771,NULL,virulence factor BrkB family protein,
ECD_RS19760,ECD_RS19760,ECD_03772,dtd,D-tyrosyl-tRNA(Tyr) deacylase,
ECD_RS19765,ECD_RS19765,ECD_03773,NULL,fatty acid biosynthesis protein FabY,
ECD_RS19770,ECD_RS19770,ECD_03774,NULL,CopG family transcriptional regulator,
ECD_RS19775,ECD_RS19775,ECD_03775,NULL,hypothetical protein,
ECD_RS19785,ECD_RS19785,ECD_03776,fdhE,formate dehydrogenase accessory protein FdhE,
