tag_Jichao,locus_tag,old_locus_tag,gene,product,
BW25113_RS19990,BW25113_RS19990,BW25113_3853,NULL,tRNA-Ala,
BW25113_RS19995,BW25113_RS19995,BW25113_3854,NULL,23S ribosomal RNA,
BW25113_RS20000,BW25113_RS20000,BW25113_3855,rrf,5S ribosomal RNA,
BW25113_RS25800,BW25113_RS25800,NULL,NULL,paraslipin,
BW25113_RS20005,BW25113_RS20005,BW25113_3856,mobB,molybdopterin-guanine dinucleotide biosynthesis protein B,
BW25113_RS20010,BW25113_RS20010,BW25113_3857,mobA,molybdenum cofactor guanylyltransferase MobA,
BW25113_RS20015,BW25113_RS20015,BW25113_3858,NULL,YihD family protein,
BW25113_RS20020,BW25113_RS20020,BW25113_3859,NULL,serine/threonine protein kinase,
BW25113_RS20025,BW25113_RS20025,BW25113_3860,dsbA,thiol:disulfide interchange protein DsbA,
BW25113_RS20030,BW25113_RS20030,BW25113_3861,NULL,YdgA family protein,
BW25113_RS20035,BW25113_RS20035,BW25113_3862,NULL,acyltransferase,
BW25113_RS20040,BW25113_RS20040,NULL,NULL,hypothetical protein,
BW25113_RS20045,BW25113_RS20045,BW25113_3863,polA,DNA polymerase I,
BW25113_RS20050,BW25113_RS20050,BW25113_3865,NULL,YihA family ribosome biogenesis GTP-binding protein,
BW25113_RS20055,BW25113_RS20055,BW25113_3866,yihI,Der GTPase-activating protein YihI,
BW25113_RS20060,BW25113_RS20060,BW25113_3867,hemN,oxygen-independent coproporphyrinogen III oxidase,
BW25113_RS20065,BW25113_RS20065,BW25113_4686,yshB,YshB family small membrane protein,
BW25113_RS20070,BW25113_RS20070,BW25113_3868,NULL,nitrogen regulation protein NR(I),
BW25113_RS20075,BW25113_RS20075,BW25113_3869,NULL,nitrogen regulation protein NR(II),
BW25113_RS20080,BW25113_RS20080,BW25113_3870,NULL,glutamate--ammonia ligase,
BW25113_RS20090,BW25113_RS20090,BW25113_3871,typA,ribosome-dependent GTPase TypA,
BW25113_RS20095,BW25113_RS20095,BW25113_3872,NULL,UTRA domain-containing protein,
BW25113_RS20100,BW25113_RS20100,BW25113_3873,NULL,TIM barrel protein,
BW25113_RS20105,BW25113_RS20105,BW25113_3874,NULL,MFS transporter,
BW25113_RS20110,BW25113_RS20110,BW25113_3875,ompL,porin OmpL,
BW25113_RS20115,BW25113_RS20115,BW25113_3876,NULL,MFS transporter,
BW25113_RS20120,BW25113_RS20120,BW25113_3877,NULL,MFS transporter,
BW25113_RS20125,BW25113_RS20125,BW25113_3878,yihQ,sulfoquinovosidase,
BW25113_RS20130,BW25113_RS20130,BW25113_3879,NULL,aldose-1-epimerase,
BW25113_RS20135,BW25113_RS20135,BW25113_3880,NULL,sulfoquinovose isomerase,
BW25113_RS20140,BW25113_RS20140,BW25113_3881,NULL,sulfofructosephosphate aldolase,
BW25113_RS20145,BW25113_RS20145,BW25113_3882,yihU,sulfolactaldehyde 3-reductase,
BW25113_RS20150,BW25113_RS20150,BW25113_3883,yihV,sulfofructose kinase,
BW25113_RS20155,BW25113_RS20155,BW25113_3884,NULL,DeoR/GlpR transcriptional regulator,
BW25113_RS20160,BW25113_RS20160,BW25113_3885,yihX,glucose-1-phosphatase,
BW25113_RS20165,BW25113_RS20165,BW25113_3886,NULL,virulence factor BrkB family protein,
BW25113_RS20170,BW25113_RS20170,BW25113_3887,dtd,D-tyrosyl-tRNA(Tyr) deacylase,
BW25113_RS20175,BW25113_RS20175,BW25113_3888,NULL,fatty acid biosynthesis protein FabY,
BW25113_RS20180,BW25113_RS20180,BW25113_3889,NULL,CopG family transcriptional regulator,
BW25113_RS20185,BW25113_RS20185,BW25113_3890,NULL,hypothetical protein,
BW25113_RS20195,BW25113_RS20195,BW25113_3891,fdhE,formate dehydrogenase accessory protein FdhE,
BW25113_RS20200,BW25113_RS20200,BW25113_3892,fdoI,formate dehydrogenase cytochrome b556 subunit,
BW25113_RS20205,BW25113_RS20205,BW25113_3893,fdxH,formate dehydrogenase subunit beta,
BW25113_RS20210,BW25113_RS20210,NULL,fdnG,formate dehydrogenase-N subunit alpha,
BW25113_RS20220,BW25113_RS20220,BW25113_3895,NULL,formate dehydrogenase accessory sulfurtransferase FdhD,
BW25113_RS20225,BW25113_RS20225,BW25113_3896,NULL,YiiG family protein,
BW25113_RS20230,BW25113_RS20230,BW25113_3897,NULL,HTH domain-containing protein,
BW25113_RS20235,BW25113_RS20235,BW25113_3898,NULL,aminopeptidase,
BW25113_RS20240,BW25113_RS20240,BW25113_3899,NULL,PTS fructose-like transporter subunit IIBC,
BW25113_RS20245,BW25113_RS20245,BW25113_3900,NULL,PTS fructose transporter subunit IIA,
BW25113_RS20250,BW25113_RS20250,BW25113_3901,rhaM,L-rhamnose mutarotase,
BW25113_RS20255,BW25113_RS20255,NULL,rhaD,rhamnulose-1-phosphate aldolase,
BW25113_RS20265,BW25113_RS20265,BW25113_3905,NULL,HTH-type transcriptional activator RhaS,
BW25113_RS20270,BW25113_RS20270,BW25113_3906,rhaR,HTH-type transcriptional activator RhaR,
BW25113_RS20275,BW25113_RS20275,BW25113_3907,rhaT,L-rhamnose/proton symporter RhaT,
BW25113_RS20280,BW25113_RS20280,BW25113_3908,sodA,superoxide dismutase [Mn],
BW25113_RS20290,BW25113_RS20290,BW25113_3909,NULL,2-keto-3-deoxygluconate transporter,
BW25113_RS20295,BW25113_RS20295,BW25113_3910,NULL,6-N-hydroxylaminopurine resistance protein,
BW25113_RS20300,BW25113_RS20300,BW25113_3911,cpxA,envelope stress sensor histidine kinase CpxA,
BW25113_RS20305,BW25113_RS20305,BW25113_3912,cpxR,envelope stress response regulator transcription factor CpxR,
BW25113_RS20310,BW25113_RS20310,BW25113_4484,cpxP,cell-envelope stress modulator CpxP,
BW25113_RS20315,BW25113_RS20315,BW25113_3915,fieF,CDF family cation-efflux transporter FieF,
BW25113_RS20320,BW25113_RS20320,BW25113_3916,pfkA,6-phosphofructokinase,
BW25113_RS20325,BW25113_RS20325,BW25113_3917,NULL,sulfate ABC transporter substrate-binding protein,
BW25113_RS20330,BW25113_RS20330,BW25113_3918,NULL,CDP-diacylglycerol diphosphatase,
BW25113_RS20335,BW25113_RS20335,BW25113_3919,tpiA,triose-phosphate isomerase,
BW25113_RS20340,BW25113_RS20340,BW25113_3920,NULL,YiiQ family protein,
BW25113_RS20345,BW25113_RS20345,BW25113_3921,NULL,DUF805 domain-containing protein,
BW25113_RS20350,BW25113_RS20350,BW25113_3922,NULL,DUF406 domain-containing protein,
BW25113_RS20355,BW25113_RS20355,BW25113_3923,uspD,universal stress protein UspD,
BW25113_RS20360,BW25113_RS20360,BW25113_3924,NULL,ferredoxin--NADP(+) reductase,
BW25113_RS20365,BW25113_RS20365,BW25113_3925,glpX,class II fructose-bisphosphatase,
BW25113_RS20370,BW25113_RS20370,BW25113_3926,glpK,glycerol kinase GlpK,
BW25113_RS20375,BW25113_RS20375,BW25113_3927,glpF,glycerol uptake facilitator protein GlpF,
BW25113_RS20380,BW25113_RS20380,BW25113_3928,zapB,septal ring assembly protein ZapB,
BW25113_RS20385,BW25113_RS20385,BW25113_3929,rraA,ribonuclease E activity regulator RraA,
BW25113_RS20390,BW25113_RS20390,BW25113_3930,menA,1,4-dihydroxy-2-naphthoate polyprenyltransferase,
BW25113_RS20395,BW25113_RS20395,BW25113_3931,hslU,HslU--HslV peptidase ATPase subunit,
BW25113_RS20400,BW25113_RS20400,BW25113_3932,hslV,ATP-dependent protease subunit HslV,
BW25113_RS20405,BW25113_RS20405,BW25113_3933,ftsN,cell division protein FtsN,
BW25113_RS20410,BW25113_RS20410,BW25113_3934,cytR,DNA-binding transcriptional regulator CytR,
BW25113_RS20415,BW25113_RS20415,BW25113_3935,priA,primosomal protein N',
BW25113_RS20420,BW25113_RS20420,BW25113_3936,rpmE,50S ribosomal protein L31,
BW25113_RS20425,BW25113_RS20425,BW25113_3937,NULL,YiiX family permuted papain-like enzyme,
BW25113_RS20430,BW25113_RS20430,BW25113_3938,metJ,met regulon transcriptional regulator MetJ,
BW25113_RS20435,BW25113_RS20435,BW25113_3939,metB,cystathionine gamma-synthase,
BW25113_RS20440,BW25113_RS20440,BW25113_3940,NULL,bifunctional aspartate kinase/homoserine dehydrogenase II,
BW25113_RS20450,BW25113_RS20450,BW25113_3941,metF,methylenetetrahydrofolate reductase,
BW25113_RS20455,BW25113_RS20455,BW25113_3942,katG,catalase/peroxidase HPI,
BW25113_RS20460,BW25113_RS20460,BW25113_3943,yijE,cystine transporter YijE,
BW25113_RS20465,BW25113_RS20465,BW25113_3944,NULL,DUF1287 domain-containing protein,
BW25113_RS20475,BW25113_RS20475,BW25113_3945,gldA,bifunctional L-1,2-propanediol dehydrogenase/glycerol dehydrogenase,
BW25113_RS20480,BW25113_RS20480,BW25113_3946,fsa,fructose-6-phosphate aldolase,
BW25113_RS20485,BW25113_RS20485,BW25113_3947,ptsP,phosphoenolpyruvate--protein phosphotransferase,
BW25113_RS20490,BW25113_RS20490,BW25113_3949,NULL,PTS fructose transporter subunit EIIC,
BW25113_RS20495,BW25113_RS20495,BW25113_3950,NULL,PTS fructose-like transporter subunit IIB,
BW25113_RS20500,BW25113_RS20500,BW25113_3951,NULL,formate C-acetyltransferase,
BW25113_RS20505,BW25113_RS20505,BW25113_3952,NULL,[formate-C-acetyltransferase]-activating enzyme,
BW25113_RS20510,BW25113_RS20510,BW25113_3953,NULL,PTS fructose-like transporter subunit IIB,
BW25113_RS20515,BW25113_RS20515,BW25113_3954,NULL,helix-turn-helix transcriptional regulator,
BW25113_RS20520,BW25113_RS20520,BW25113_3955,cptA,phosphoethanolamine transferase CptA,
BW25113_RS20525,BW25113_RS20525,BW25113_3956,NULL,phosphoenolpyruvate carboxylase,
BW25113_RS20535,BW25113_RS20535,BW25113_3957,argE,acetylornithine deacetylase,
BW25113_RS20540,BW25113_RS20540,BW25113_3958,argC,N-acetyl-gamma-glutamyl-phosphate reductase,
BW25113_RS20545,BW25113_RS20545,BW25113_3959,argB,acetylglutamate kinase,
BW25113_RS20550,BW25113_RS20550,BW25113_3960,argH,argininosuccinate lyase,
BW25113_RS20555,BW25113_RS20555,BW25113_3961,oxyR,DNA-binding transcriptional regulator OxyR,
BW25113_RS20560,BW25113_RS20560,BW25113_3962,NULL,Si-specific NAD(P)(+) transhydrogenase,
BW25113_RS20565,BW25113_RS20565,BW25113_3963,fabR,HTH-type transcriptional repressor FabR,
BW25113_RS20570,BW25113_RS20570,BW25113_3964,NULL,YijD family membrane protein,
BW25113_RS20575,BW25113_RS20575,BW25113_3965,trmA,tRNA (uridine(54)-C5)-methyltransferase TrmA,
BW25113_RS20580,BW25113_RS20580,BW25113_3966,btuB,TonB-dependent vitamin B12 receptor BtuB,
BW25113_RS20585,BW25113_RS20585,BW25113_3967,murI,glutamate racemase,
BW25113_RS20590,BW25113_RS20590,BW25113_3968,NULL,16S ribosomal RNA,
BW25113_RS20595,BW25113_RS20595,BW25113_3969,NULL,tRNA-Glu,
BW25113_RS20600,BW25113_RS20600,BW25113_3970,NULL,23S ribosomal RNA,
BW25113_RS20605,BW25113_RS20605,BW25113_3971,rrf,5S ribosomal RNA,
BW25113_RS25805,BW25113_RS25805,NULL,NULL,paraslipin,
BW25113_RS20610,BW25113_RS20610,BW25113_3972,NULL,UDP-N-acetylmuramate dehydrogenase,
BW25113_RS20615,BW25113_RS20615,BW25113_3973,NULL,bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor,
BW25113_RS20620,BW25113_RS20620,BW25113_3974,coaA,type I pantothenate kinase,
BW25113_RS20630,BW25113_RS20630,BW25113_3976,NULL,tRNA-Thr,
BW25113_RS20635,BW25113_RS20635,BW25113_3977,NULL,tRNA-Tyr,
BW25113_RS20640,BW25113_RS20640,BW25113_3978,NULL,tRNA-Gly,
BW25113_RS20645,BW25113_RS20645,BW25113_3979,NULL,tRNA-Thr,
BW25113_RS20650,BW25113_RS20650,BW25113_3980,tuf,elongation factor Tu,
BW25113_RS20655,BW25113_RS20655,BW25113_3981,secE,preprotein translocase subunit SecE,
BW25113_RS20660,BW25113_RS20660,BW25113_3982,nusG,transcription termination/antitermination protein NusG,
BW25113_RS20665,BW25113_RS20665,BW25113_3983,rplK,50S ribosomal protein L11,
BW25113_RS20670,BW25113_RS20670,BW25113_3984,rplA,50S ribosomal protein L1,
BW25113_RS20675,BW25113_RS20675,BW25113_3985,rplJ,50S ribosomal protein L10,
BW25113_RS20680,BW25113_RS20680,BW25113_3986,rplL,50S ribosomal protein L7/L12,
BW25113_RS20685,BW25113_RS20685,BW25113_3987,rpoB,DNA-directed RNA polymerase subunit beta,
BW25113_RS20690,BW25113_RS20690,BW25113_3988,rpoC,DNA-directed RNA polymerase subunit beta',
BW25113_RS20695,BW25113_RS20695,BW25113_3989,NULL,heat-shock protein C,
BW25113_RS20700,BW25113_RS20700,BW25113_3990,thiH,2-iminoacetate synthase ThiH,
BW25113_RS20705,BW25113_RS20705,BW25113_3991,NULL,thiazole synthase,
BW25113_RS20710,BW25113_RS20710,BW25113_4407,thiS,sulfur carrier protein ThiS,
BW25113_RS20715,BW25113_RS20715,BW25113_3992,thiF,thiazole biosynthesis adenylyltransferase ThiF,
BW25113_RS20720,BW25113_RS20720,BW25113_3993,thiE,thiamine phosphate synthase,
BW25113_RS20725,BW25113_RS20725,BW25113_3994,thiC,phosphomethylpyrimidine synthase ThiC,
BW25113_RS20730,BW25113_RS20730,BW25113_3995,NULL,sigma D regulator,
BW25113_RS20735,BW25113_RS20735,BW25113_3996,nudC,NAD(+) diphosphatase,
BW25113_RS20740,BW25113_RS20740,BW25113_3997,hemE,uroporphyrinogen decarboxylase,
BW25113_RS20745,BW25113_RS20745,BW25113_3998,NULL,deoxyribonuclease V,
BW25113_RS20750,BW25113_RS20750,BW25113_3999,NULL,YjaG family protein,
BW25113_RS20755,BW25113_RS20755,BW25113_4000,hupA,DNA-binding protein HU-alpha,
BW25113_RS20760,BW25113_RS20760,BW25113_4001,NULL,DUF1481 domain-containing protein,
BW25113_RS20765,BW25113_RS20765,BW25113_4002,zraP,zinc resistance sensor/chaperone ZraP,
BW25113_RS20770,BW25113_RS20770,BW25113_4003,zraS,two-component system sensor histidine kinase ZraS,
BW25113_RS20775,BW25113_RS20775,BW25113_4004,zraR,sigma-54-dependent response regulator transcription factor ZraR,
BW25113_RS20780,BW25113_RS20780,BW25113_4005,purD,phosphoribosylamine--glycine ligase,
BW25113_RS20785,BW25113_RS20785,BW25113_4006,purH,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,
BW25113_RS20790,BW25113_RS20790,BW25113_4007,NULL,16S ribosomal RNA,
BW25113_RS20795,BW25113_RS20795,BW25113_4008,NULL,tRNA-Glu,
BW25113_RS20800,BW25113_RS20800,BW25113_4009,NULL,23S ribosomal RNA,
BW25113_RS20805,BW25113_RS20805,BW25113_4010,rrf,5S ribosomal RNA,
BW25113_RS20810,BW25113_RS20810,BW25113_4011,NULL,stress-induced protein,
BW25113_RS20815,BW25113_RS20815,BW25113_4012,NULL,acetyltransferase,
BW25113_RS20820,BW25113_RS20820,BW25113_4013,metA,homoserine O-succinyltransferase,
BW25113_RS20825,BW25113_RS20825,BW25113_4014,aceB,malate synthase A,
BW25113_RS20830,BW25113_RS20830,BW25113_4015,aceA,isocitrate lyase,
BW25113_RS20835,BW25113_RS20835,BW25113_4016,aceK,bifunctional isocitrate dehydrogenase kinase/phosphatase,
BW25113_RS20840,BW25113_RS20840,BW25113_4017,NULL,ShET2/EspL2 family type III secretion system effector toxin,
BW25113_RS20845,BW25113_RS20845,BW25113_4018,iclR,glyoxylate bypass operon transcriptional repressor IclR,
BW25113_RS20850,BW25113_RS20850,BW25113_4019,metH,methionine synthase,
BW25113_RS20855,BW25113_RS20855,BW25113_4020,NULL,Na/Pi cotransporter family protein,
BW25113_RS20860,BW25113_RS20860,BW25113_4021,pepE,dipeptidase PepE,
BW25113_RS20865,BW25113_RS20865,BW25113_4022,rluF,23S rRNA pseudouridine(2604) synthase RluF,
BW25113_RS20870,BW25113_RS20870,BW25113_4023,NULL,DUF3811 domain-containing protein,
BW25113_RS20875,BW25113_RS20875,BW25113_4024,lysC,lysine-sensitive aspartokinase 3,
BW25113_RS20880,BW25113_RS20880,BW25113_4025,NULL,glucose-6-phosphate isomerase,
BW25113_RS20885,BW25113_RS20885,BW25113_4026,NULL,polysaccharide production threonine-rich protein,
BW25113_RS20890,BW25113_RS20890,BW25113_4027,NULL,YjbF family lipoprotein,
BW25113_RS20895,BW25113_RS20895,BW25113_4028,NULL,polysaccharide export OMA protein,
BW25113_RS20900,BW25113_RS20900,BW25113_4029,NULL,YjbH domain-containing protein,
BW25113_RS25330,BW25113_RS25330,BW25113_4620,NULL,periplasmic protein,
BW25113_RS20920,BW25113_RS20920,BW25113_4030,psiE,phosphate-starvation-inducible protein PsiE,
BW25113_RS20925,BW25113_RS20925,BW25113_4031,NULL,D-xylose-proton symporter,
BW25113_RS20930,BW25113_RS20930,BW25113_4032,malG,maltose ABC transporter permease MalG,
BW25113_RS20935,BW25113_RS20935,BW25113_4033,malF,maltose ABC transporter permease MalF,
BW25113_RS20940,BW25113_RS20940,BW25113_4034,malE,maltose/maltodextrin ABC transporter substrate-binding protein MalE,
BW25113_RS20950,BW25113_RS20950,BW25113_4035,malK,maltose/maltodextrin ABC transporter ATP-binding protein MalK,
BW25113_RS20955,BW25113_RS20955,BW25113_4036,lamB,maltoporin LamB,
BW25113_RS20960,BW25113_RS20960,BW25113_4037,malM,maltose operon protein MalM,
BW25113_RS20970,BW25113_RS20970,NULL,NULL,SopA family protein,
BW25113_RS20975,BW25113_RS20975,BW25113_4039,ubiC,chorismate lyase,
BW25113_RS20980,BW25113_RS20980,BW25113_4040,NULL,4-hydroxybenzoate octaprenyltransferase,
BW25113_RS20985,BW25113_RS20985,BW25113_4041,NULL,glycerol-3-phosphate 1-O-acyltransferase PlsB,
BW25113_RS20990,BW25113_RS20990,BW25113_4042,NULL,diacylglycerol kinase,
BW25113_RS20995,BW25113_RS20995,BW25113_4043,lexA,repressor LexA,
BW25113_RS21000,BW25113_RS21000,BW25113_4044,dinF,MATE family efflux transporter DinF,
BW25113_RS21005,BW25113_RS21005,BW25113_4045,NULL,CsbD family protein,
BW25113_RS21010,BW25113_RS21010,BW25113_4046,zur,zinc uptake transcriptional repressor Zur,
BW25113_RS21015,BW25113_RS21015,BW25113_4047,NULL,hypothetical protein,
BW25113_RS21020,BW25113_RS21020,BW25113_4048,NULL,DUF2713 domain-containing protein,
BW25113_RS21025,BW25113_RS21025,BW25113_4049,dusA,tRNA dihydrouridine(20/20a) synthase DusA,
BW25113_RS21030,BW25113_RS21030,BW25113_4050,pspG,envelope stress response protein PspG,
BW25113_RS21035,BW25113_RS21035,BW25113_4051,NULL,quinone oxidoreductase,
BW25113_RS21040,BW25113_RS21040,BW25113_4052,NULL,replicative DNA helicase DnaB,
BW25113_RS21045,BW25113_RS21045,BW25113_4053,alr,alanine racemase,
BW25113_RS21050,BW25113_RS21050,BW25113_4054,NULL,aromatic amino acid transaminase,
BW25113_RS25345,BW25113_RS25345,BW25113_4621,NULL,hypothetical protein,
BW25113_RS21060,BW25113_RS21060,BW25113_4055,NULL,class B acid phosphatase,
BW25113_RS21065,BW25113_RS21065,BW25113_4056,NULL,YjbQ family protein,
BW25113_RS21070,BW25113_RS21070,BW25113_4057,NULL,MmcQ/YjbR family DNA-binding protein,
BW25113_RS21075,BW25113_RS21075,BW25113_4058,uvrA,excinuclease ABC subunit UvrA,
BW25113_RS21080,BW25113_RS21080,BW25113_4059,NULL,single-stranded DNA-binding protein SSB1,
BW25113_RS21085,BW25113_RS21085,BW25113_4060,NULL,membrane protein,
BW25113_RS21090,BW25113_RS21090,BW25113_4061,pdeC,c-di-GMP phosphodiesterase PdeC,
BW25113_RS21095,BW25113_RS21095,BW25113_4062,soxS,superoxide response transcriptional regulator SoxS,
BW25113_RS21100,BW25113_RS21100,BW25113_4063,soxR,redox-sensitive transcriptional activator SoxR,
BW25113_RS21105,BW25113_RS21105,BW25113_4064,NULL,NCS2 family permease,
BW25113_RS21110,BW25113_RS21110,BW25113_4065,NULL,Na+/H+ antiporter,
BW25113_RS21115,BW25113_RS21115,BW25113_4066,espX5,T3SS effector pentapeptide repeat protein EspX5,
BW25113_RS21120,BW25113_RS21120,BW25113_4067,actP,cation/acetate symporter ActP,
BW25113_RS21125,BW25113_RS21125,BW25113_4068,NULL,DUF485 domain-containing protein,
BW25113_RS21130,BW25113_RS21130,BW25113_4069,acs,acetate--CoA ligase,
BW25113_RS21135,BW25113_RS21135,BW25113_4070,nrfA,ammonia-forming nitrite reductase cytochrome c552 subunit,
BW25113_RS21140,BW25113_RS21140,BW25113_4071,nrfB,cytochrome c nitrite reductase pentaheme subunit,
BW25113_RS21145,BW25113_RS21145,BW25113_4072,nrfC,cytochrome c nitrite reductase Fe-S protein,
BW25113_RS21150,BW25113_RS21150,BW25113_4073,nrfD,cytochrome c nitrite reductase subunit NrfD,
BW25113_RS21155,BW25113_RS21155,BW25113_4074,NULL,heme lyase CcmF/NrfE family subunit,
BW25113_RS21160,BW25113_RS21160,BW25113_4075,nrfF,heme lyase NrfEFG subunit NrfF,
BW25113_RS21165,BW25113_RS21165,BW25113_4076,nrfG,heme lyase NrfEFG subunit NrfG,
BW25113_RS21170,BW25113_RS21170,BW25113_4077,gltP,glutamate/aspartate:proton symporter GltP,
BW25113_RS21175,BW25113_RS21175,BW25113_4078,NULL,sel1 repeat family protein,
BW25113_RS21180,BW25113_RS21180,NULL,NULL,formate dehydrogenase subunit alpha,
BW25113_RS21190,BW25113_RS21190,BW25113_4080,mdtP,multidrug efflux transporter outer membrane subunit MdtP,
BW25113_RS21195,BW25113_RS21195,BW25113_4081,mdtO,multidrug efflux transporter permease subunit MdtO,
BW25113_RS21200,BW25113_RS21200,BW25113_4082,mdtN,multidrug efflux transporter periplasmic adaptor subunit MdtN,
BW25113_RS21205,BW25113_RS21205,BW25113_4622,NULL,transporter,
BW25113_RS21210,BW25113_RS21210,BW25113_4083,yjcS,alkyl sulfatase YjcS,
BW25113_RS21215,BW25113_RS21215,BW25113_4084,NULL,allose kinase,
BW25113_RS21220,BW25113_RS21220,BW25113_4085,NULL,D-allulose-6-phosphate 3-epimerase,
BW25113_RS21225,BW25113_RS21225,BW25113_4086,alsC,D-allose ABC transporter permease,
BW25113_RS21230,BW25113_RS21230,BW25113_4087,NULL,D-allose import ATP-binding protein AlsA,
BW25113_RS21235,BW25113_RS21235,BW25113_4088,NULL,D-allose-binding periplasmic protein,
BW25113_RS21240,BW25113_RS21240,BW25113_4089,alsR,als operon DNA-binding transcriptional repressor AlsR,
BW25113_RS21245,BW25113_RS21245,BW25113_4090,rpiB,bifunctional allose-6-phosphate isomerase/ribose-5-phosphate isomerase RpiB,
BW25113_RS21250,BW25113_RS21250,BW25113_4487,yjdP,protein YjdP,
BW25113_RS21255,BW25113_RS21255,BW25113_4092,phnP,phosphonate metabolism protein PhnP,
BW25113_RS21260,BW25113_RS21260,BW25113_4093,phnO,aminoalkylphosphonate N-acetyltransferase,
BW25113_RS21265,BW25113_RS21265,BW25113_4094,phnN,ribose 1,5-bisphosphokinase,
BW25113_RS21270,BW25113_RS21270,BW25113_4095,phnM,alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase,
BW25113_RS21275,BW25113_RS21275,BW25113_4096,phnL,phosphonate C-P lyase system protein PhnL,
BW25113_RS21280,BW25113_RS21280,BW25113_4097,phnK,phosphonate C-P lyase system protein PhnK,
BW25113_RS21285,BW25113_RS21285,BW25113_4098,phnJ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase PhnJ,
BW25113_RS21290,BW25113_RS21290,BW25113_4099,phnI,alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI,
BW25113_RS21295,BW25113_RS21295,BW25113_4100,phnH,phosphonate C-P lyase system protein PhnH,
